PPG PulseOx1, RIPResp1, Heart Rate PulseOx1, Temperature Sensor 1, RIPResp2, SpO2 PulseOx1, Pulse d(Trace)/dt, Pulse d2(Trace)/dt2, Pulse Rate (BPM), d(Pulse Rate)/dt (BPMPM), Pulse Interval (ms), Pulse RMSSD (ms), Pulse SDNN (BPM), Pulse P50 (%), Smoothed RIP Resp1, Smoothed RIP Resp2, Breathing Rate (BPM), d(Breathing Rate)/dt (BPMPM), Interval (s), Inspiration (%), d(Inspiration)/dt (%PM), Breathing RMSSD (s), Breathing SDNN (BPM)
82.87724,-0.008963428,59,24.03445,-0.0057299137,98,0.839859,-0.13916016,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.009967304,-0.0066213324,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.87724,-0.012727596,59,24.079538,-0.009368241,98,0.839859,-0.13916016,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.009972565,-0.0066178055,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.87724,-0.012469903,59,23.989363,-0.008987211,98,0.839859,-0.13916016,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.009987652,-0.006624207,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.87724,-0.008977711,59,24.03445,-0.0054987296,98,0.839859,-0.13916016,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010008994,-0.0066364603,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.46563,-0.0069508553,59,24.056995,-0.0035974905,98,0.58838654,-0.25146484,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010017899,-0.0066363174,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.46563,-0.008969575,59,24.03445,-0.005692184,98,0.58838654,-0.25146484,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010019128,-0.0066287713,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.46563,-0.012753367,59,24.079538,-0.009352908,98,0.58838654,-0.25146484,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010024282,-0.0066257045,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.773254,-0.012555242,59,24.03445,-0.0090314,98,0.30762482,-0.28076172,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.0100413505,-0.0066345423,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.773254,-0.009083882,59,23.966816,-0.005560152,98,0.30762482,-0.28076172,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010062585,-0.006646827,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.773254,-0.0069943964,59,24.079538,-0.0035984963,98,0.30762482,-0.28076172,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.0100712925,-0.006647028,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.809875,-0.008975074,59,24.03445,-0.0056579188,98,0.036621094,-0.2709961,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010072392,-0.006640175,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.809875,-0.01277943,59,24.011908,-0.009341776,98,0.036621094,-0.2709961,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010077605,-0.006637949,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.809875,-0.012618698,59,24.10208,-0.009059407,98,0.036621094,-0.2709961,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010090296,-0.00664355,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.809875,-0.009178296,59,23.989363,-0.005618088,98,0.036621094,-0.2709961,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010109179,-0.0066551375,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.61944,-0.0070334002,59,24.011908,-0.0036024526,98,-0.19043732,-0.22705078,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.0101169795,-0.0066559287,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.61944,-0.00897637,59,24.12462,-0.0056264475,98,-0.19043732,-0.22705078,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010117239,-0.0066496343,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.61944,-0.012788393,59,24.056995,-0.009321369,98,-0.19043732,-0.22705078,67.16138,89.783066,1028.4529,42.325096,4.866359,33.333336,-0.010119031,-0.006645553,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.226364,-0.012681372,59,23.989363,-0.0090930015,98,-0.39307404,-0.20263672,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010131567,-0.006652272,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.226364,-0.009274095,59,24.056995,-0.0056829304,98,-0.39307404,-0.20263672,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010150726,-0.0066652405,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
83.226364,-0.007063307,59,24.011908,-0.0036024973,98,-0.39307404,-0.20263672,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010156708,-0.0066652494,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.720985,-0.008959673,59,24.03445,-0.0055821016,98,-0.5053787,-0.11230469,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010153368,-0.00665638,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.720985,-0.012790315,59,24.079538,-0.009298146,98,-0.5053787,-0.11230469,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010153753,-0.0066517354,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.720985,-0.012746349,59,24.011908,-0.009132408,98,-0.5053787,-0.11230469,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010166748,-0.0066596167,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.720985,-0.009367503,59,23.989363,-0.005747415,98,-0.5053787,-0.11230469,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01018543,-0.0066725137,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.196075,-0.007098086,59,24.056995,-0.0036084875,98,-0.52491,-0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010192386,-0.006673712,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.196075,-0.008956857,59,24.011908,-0.0055517927,98,-0.52491,-0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010191822,-0.00666765,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
82.196075,-0.012804732,59,24.056995,-0.009286612,98,-0.52491,-0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010194706,-0.006665343,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.74197,-0.012799859,59,24.03445,-0.0091599,98,-0.4541092,0.07080078,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010205408,-0.0066708415,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.74197,-0.009453714,59,23.966816,-0.005804792,98,-0.4541092,0.07080078,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01022265,-0.0066823172,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.74197,-0.007129848,59,24.03445,-0.0036112145,98,-0.4541092,0.07080078,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010229002,-0.0066828625,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.42214,-0.008955047,58,24.056995,-0.0055224895,98,-0.31982422,0.1342926,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01022864,-0.0066770017,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.42214,-0.012806922,58,24.011908,-0.009263143,98,-0.31982422,0.1342926,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010229078,-0.006672308,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.42214,-0.012853101,58,24.079538,-0.009186722,98,-0.31982422,0.1342926,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010239727,-0.0066776723,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.234146,-0.009543546,58,24.011908,-0.0058654547,98,-0.18799591,0.13182068,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010257693,-0.006689805,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.234146,-0.0071619675,58,24.011908,-0.0036151484,98,-0.18799591,0.13182068,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010264116,-0.0066905916,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.234146,-0.008939847,58,24.10208,-0.005479932,98,-0.18799591,0.13182068,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.0102610765,-0.00668208,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.234146,-0.012802273,58,24.056995,-0.00923375,98,-0.18799591,0.13182068,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010260147,-0.0066762017,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.11696,-0.012903035,58,24.011908,-0.009211846,98,-0.1171875,0.07080078,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010270134,-0.006681226,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.11696,-0.009635031,58,24.056995,-0.0059291124,98,-0.1171875,0.07080078,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010288431,-0.006693958,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.11696,-0.0071893707,58,24.011908,-0.0036143437,98,-0.1171875,0.07080078,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010293911,-0.0066937967,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.0486,-0.008928269,58,24.011908,-0.005441621,98,-0.068359375,0.048828125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010291596,-0.0066861347,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.0486,-0.012803324,58,24.12462,-0.0092103705,98,-0.068359375,0.048828125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010291806,-0.0066814586,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.0486,-0.012958914,58,24.011908,-0.009242579,98,-0.068359375,0.048828125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010302982,-0.0066876053,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.0486,-0.009713374,58,23.989363,-0.005979806,98,-0.068359375,0.048828125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010318651,-0.006697744,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.99489,-0.007213868,58,24.079538,-0.0036121309,98,-0.053710938,0.0146484375,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01032355,-0.0066973018,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.99489,-0.008921161,58,24.011908,-0.0054085404,98,-0.053710938,0.0146484375,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010322128,-0.0066906856,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.99489,-0.012800261,58,24.056995,-0.009183973,98,-0.053710938,0.0146484375,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010321516,-0.006685406,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.89723,-0.013009451,58,24.03445,-0.0092698485,98,-0.09765625,-0.043945313,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010331623,-0.00669086,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.89723,-0.009792566,58,23.966816,-0.0060330033,98,-0.09765625,-0.043945313,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010347462,-0.006701499,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.89723,-0.0072438642,58,24.03445,-0.0036159754,98,-0.09765625,-0.043945313,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010353461,-0.006702268,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.77028,-0.00890442,58,24.056995,-0.005367011,98,-0.12695313,-0.029296875,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010350113,-0.0066939625,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.77028,-0.012790628,58,24.03445,-0.009151295,98,-0.12695313,-0.029296875,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010348186,-0.0066874265,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.77028,-0.013048723,58,24.079538,-0.009284936,98,-0.12695313,-0.029296875,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010356041,-0.006690444,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.66285,-0.009876408,58,23.989363,-0.006090805,98,-0.107429504,0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010372809,-0.0067020045,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.66285,-0.00727129,58,23.989363,-0.0036186576,98,-0.107429504,0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010378294,-0.006702541,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.66285,-0.008889891,58,24.10208,-0.005328521,98,-0.107429504,0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010375388,-0.006694843,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.66285,-0.012782715,58,24.011908,-0.009121299,98,-0.107429504,0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010373806,-0.006688844,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.58961,-0.013101317,58,23.989363,-0.00931529,98,-0.07324219,0.034194946,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010384324,-0.0066949143,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.58961,-0.009954505,58,24.03445,-0.0061437786,98,-0.07324219,0.034194946,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010399944,-0.006705509,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.58961,-0.007288322,58,24.011908,-0.0036113039,98,-0.07324219,0.034194946,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01040335,-0.0067040385,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.570076,-0.008859135,58,24.03445,-0.00527481,98,-0.01953125,0.053710938,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010397199,-0.006693296,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.570076,-0.012769461,58,24.079538,-0.0090869665,98,-0.01953125,0.053710938,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010394548,-0.00668643,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.570076,-0.013143361,58,23.989363,-0.009336367,98,-0.01953125,0.053710938,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010402957,-0.006690645,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.6482,-0.01002489,58,24.011908,-0.0061920136,98,0.078125,0.09765625,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010417034,-0.006700292,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.6482,-0.0073102266,58,24.056995,-0.003611751,98,0.078125,0.09765625,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010421415,-0.0067003816,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.6482,-0.008848317,58,24.011908,-0.0052432716,98,0.078125,0.09765625,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010419251,-0.0066940743,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.6482,-0.012742929,58,24.079538,-0.009042263,98,0.078125,0.09765625,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010413945,-0.0066851336,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.80202,-0.013171099,58,24.03445,-0.009344503,98,0.15381622,0.07569885,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010419493,-0.0066867606,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.80202,-0.010087743,58,23.966816,-0.0062329844,98,0.15381622,0.07569885,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010432064,-0.006694955,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.80202,-0.0073230118,58,24.079538,-0.0036038607,98,0.15381622,0.07569885,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01043462,-0.0066933767,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.972916,-0.0088128,58,24.03445,-0.0051873922,98,0.17089844,0.017089844,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010427517,-0.006682201,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.972916,-0.012717918,58,24.03445,-0.008998297,98,0.17089844,0.017089844,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010422515,-0.0066734077,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.972916,-0.013201743,58,24.079538,-0.00935702,98,0.17089844,0.017089844,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010428644,-0.006675911,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.06325,-0.010152563,58,23.989363,-0.0062777326,98,0.09033203,-0.080566406,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010441608,-0.0066848607,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.06325,-0.0073305666,58,23.989363,-0.0035919473,98,0.09033203,-0.080566406,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010443118,-0.006682478,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.06325,-0.0087813735,58,24.079538,-0.0051379055,98,0.09033203,-0.080566406,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010436833,-0.0066725807,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.06325,-0.012685306,58,24.03445,-0.008949794,98,0.09033203,-0.080566406,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010430311,-0.00666288,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.06081,-0.013221256,58,24.03445,-0.0093597695,98,-0.0024414063,-0.09277344,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010434213,-0.00666343,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.06081,-0.010202989,58,24.011908,-0.006310232,98,-0.0024414063,-0.09277344,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010444298,-0.0066699297,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
81.06081,-0.007329762,58,24.011908,-0.0035743117,98,-0.0024414063,-0.09277344,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010444137,-0.006666403,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.96803,-0.00874608,58,24.03445,-0.005086072,98,-0.09277344,-0.09033203,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010437079,-0.006656036,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.96803,-0.012631215,58,24.03445,-0.008881845,98,-0.09277344,-0.09033203,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.0104262605,-0.006642446,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.96803,-0.013230801,58,23.966816,-0.009355098,98,-0.09277344,-0.09033203,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01042817,-0.006641512,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.81911,-0.010251448,58,24.03445,-0.0063431785,98,-0.14892578,-0.056152344,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010437861,-0.006648101,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.81911,-0.0073325112,58,24.011908,-0.0035627559,98,-0.14892578,-0.056152344,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.0104384115,-0.00664579,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.81911,-0.008700058,58,24.011908,-0.005026795,98,-0.14892578,-0.056152344,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010429206,-0.0066339346,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.81911,-0.01258602,58,24.10208,-0.008825295,98,-0.14892578,-0.056152344,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010420168,-0.0066226246,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.65308,-0.013243698,58,24.03445,-0.0093560815,98,-0.16602325,-0.017089844,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010422747,-0.006622821,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.65308,-0.010297604,58,23.966816,-0.006375544,98,-0.16602325,-0.017089844,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010431978,-0.0066292943,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.65308,-0.0073155463,58,24.079538,-0.0035332292,98,-0.16602325,-0.017089844,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010428585,-0.0066233887,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.499275,-0.008642055,58,24.011908,-0.0049572587,98,-0.1538086,0.01222229,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010416985,-0.0066094818,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.499275,-0.012524508,58,24.03445,-0.008755267,98,-0.1538086,0.01222229,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010404683,-0.006595476,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.499275,-0.013244569,58,24.079538,-0.009347923,98,-0.1538086,0.01222229,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010404857,-0.0065938444,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.499275,-0.010322638,58,23.966816,-0.0063906536,98,-0.1538086,0.01222229,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010409864,-0.0065968665,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.3357,-0.0072968155,58,24.011908,-0.003505312,98,-0.16357422,-0.009765625,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010406117,-0.006591283,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.3357,-0.0085878745,58,24.079538,-0.0048947185,98,-0.16357422,-0.009765625,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010395281,-0.0065787747,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.3357,-0.0124559775,58,24.011908,-0.008679651,98,-0.16357422,-0.009765625,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010381575,-0.006563652,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.15747,-0.013231561,58,24.056995,-0.00932689,98,-0.17823029,-0.014663696,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010378974,-0.006559445,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.15747,-0.010347113,58,24.011908,-0.0064054728,98,-0.17823029,-0.014663696,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010383869,-0.006562409,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
80.15747,-0.007273592,58,23.989363,-0.0034737736,98,-0.17823029,-0.014663696,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010379224,-0.006556101,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.97681,-0.008520171,58,24.079538,-0.0048187226,98,-0.18066406,-0.0024414063,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010365683,-0.006540902,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.97681,-0.012389436,58,24.056995,-0.008606158,98,-0.18066406,-0.0024414063,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010352375,-0.0065262034,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.97681,-0.013218015,58,23.989363,-0.009305745,98,-0.18066406,-0.0024414063,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010349666,-0.0065219747,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.79614,-0.010373935,58,24.079538,-0.0064231083,98,-0.18066406,0,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01035503,-0.0065255016,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.79614,-0.0072496086,58,24.011908,-0.0034416318,98,-0.18066406,0,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010350234,-0.006519073,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.79614,-0.008452803,58,24.03445,-0.0047436208,98,-0.18066406,0,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.0103367595,-0.006504053,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.79614,-0.012300208,58,24.12462,-0.00851123,98,-0.18066406,0,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010318914,-0.0064850673,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.635,-0.013202436,58,23.989363,-0.009283774,98,-0.16114044,0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010315798,-0.006480673,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.635,-0.010386117,58,23.989363,-0.006427601,98,-0.16114044,0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.010318235,-0.0064815716,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
79.635,-0.007213734,58,24.056995,-0.0033989623,98,-0.16114044,0.01953125,65.72506,72.78304,1015.2529,42.43788,4.536596,33.333336,-0.01031106,-0.006473038,13.966775,0.08935211,4.6811943,55.989964,23.773159,1.458634,4.296957
